2025-03-27 17:05:24,178 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:05:41,185 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:05:41,211 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:05:41,211 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:05:42,182 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:05:42,208 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:05:42,209 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:06:16,809 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:06:16,834 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:06:16,835 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:06:17,315 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:06:17,338 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:06:17,338 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:06:17,623 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:06:17,646 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:06:17,646 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:06:17,928 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:06:17,952 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:06:17,952 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:07:36,834 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:07:36,836 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:07:36,836 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:07:59,258 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:07:59,260 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:07:59,260 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:08:10,033 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:08:10,076 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:08:10,076 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:08:11,363 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:08:11,403 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:08:11,404 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:08:12,011 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:08:12,056 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:08:12,056 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:08:12,490 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:08:12,527 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:08:12,527 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:08:12,942 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:08:13,007 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:08:13,008 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:08:13,460 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:08:13,495 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:08:13,495 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:10:44,500 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:10:44,530 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:10:44,531 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:10:45,359 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:10:45,387 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:10:45,388 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:10:45,811 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:10:45,836 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:10:45,837 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:10:46,305 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:10:46,330 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:10:46,330 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:11:32,625 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:11:32,650 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:11:32,651 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:11:33,435 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:11:33,464 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:11:33,464 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:11:33,622 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:11:33,644 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:11:33,644 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:11:33,985 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:11:34,013 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:11:34,013 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:11:34,327 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:11:34,352 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:11:34,353 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:11:34,656 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:11:34,679 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:11:34,679 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-27 17:11:34,828 INFO    MainThread:1415 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-27 17:11:34,855 INFO    MainThread:1415 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-27 17:11:34,856 INFO    MainThread:1415 [wandb_init.py:_pause_backend():564] pausing backend
